135,88.057,25.85,10.0,31,10.0,31,88.057,25.85
136,88.057,27.654,9.0,31,9.0,31,88.057,27.654
137,88.057,21.837,6.0,13,6.0,13,88.057,21.837
138,88.057,23.025,6.0,13,6.0,13,88.057,23.025
139,88.057,26.504,9.0,13,9.0,13,88.057,26.504
140,88.057,25.491,7.0,9,7.0,9,88.057,25.491
141,88.057,35.211,7.0,13,7.0,13,88.057,35.211
142,88.057,17.906,5.0,9,5.0,9,88.057,17.906
143,88.057,19.058,6.0,9,6.0,9,88.057,19.058
144,88.057,21.187,6.0,16,6.0,16,88.057,21.187
145,88.057,25.213,7.0,10,7.0,10,88.057,25.213
146,88.057,20.583,7.0,13,7.0,13,88.057,20.583
147,88.057,17.916,7.0,13,7.0,13,88.057,17.916
148,88.057,20.422,8.0,22,8.0,22,88.057,20.422
149,88.057,26.015,9.0,40,9.0,40,88.057,26.015
150,88.057,28.301,12.0,40,12.0,40,88.057,28.301
151,88.057,18.244,9.0,40,9.0,40,88.057,18.244
152,88.057,20.018,7.0,13,7.0,13,88.057,20.018
153,88.057,35.692,7.0,13,7.0,13,88.057,35.692
154,88.057,20.152,6.0,13,6.0,13,88.057,20.152
155,88.057,26.858,6.0,16,6.0,16,88.057,26.858
156,88.057,21.046,7.0,16,7.0,16,88.057,21.046
157,88.057,21.185,6.0,14,6.0,14,88.057,21.185
158,88.057,31.538,8.0,13,8.0,13,88.057,31.538
159,88.057,28.353,8.0,13,8.0,13,88.057,28.353
160,88.057,25.899,8.0,13,8.0,13,88.057,25.899
161,88.057,22.18,7.0,13,7.0,13,88.057,22.18
162,88.057,20.736,6.0,9,6.0,9,88.057,20.736
163,88.057,21.354,8.0,10,8.0,10,88.057,21.354
164,88.057,20.168,8.0,13,8.0,13,88.057,20.168
165,88.057,20.903,5.0,10,5.0,10,88.057,20.903
166,88.057,18.259,6.0,13,6.0,13,88.057,18.259
167,88.057,30.652,7.0,10,7.0,10,88.057,30.652
168,88.057,21.942,10.0,13,10.0,13,88.057,21.942
169,88.057,23.251,9.0,13,9.0,13,88.057,23.251
170,88.057,22.175,6.0,10,6.0,10,88.057,22.175
171,88.057,22.857,10.0,21,10.0,21,88.057,22.857
172,88.057,28.914,9.0,27,9.0,27,88.057,28.914
173,88.057,21.557,7.0,13,7.0,13,88.057,21.557
174,88.057,17.688,5.0,13,5.0,13,88.057,17.688
175,88.057,26.361,7.0,13,7.0,13,88.057,26.361
176,88.057,21.128,8.0,13,8.0,13,88.057,21.128
177,88.057,19.277,8.0,22,8.0,22,88.057,19.277
178,88.057,19.526,8.0,13,8.0,13,88.057,19.526
179,88.057,16.994,9.0,14,9.0,14,88.057,16.994
180,88.057,27.535,9.0,13,9.0,13,88.057,27.535
181,88.057,23.067,9.0,13,9.0,13,88.057,23.067
182,88.057,21.257,8.0,13,8.0,13,88.057,21.257
183,88.057,20.992,6.0,13,6.0,13,88.057,20.992
184,88.057,28.401,6.0,13,6.0,13,88.057,28.401
185,88.057,23.117,6.0,13,6.0,13,88.057,23.117
186,88.057,27.815,8.0,16,8.0,16,88.057,27.815
187,88.057,28.396,8.0,19,8.0,19,88.057,28.396
188,88.057,21.567,10.0,21,10.0,21,88.057,21.567
189,88.057,22.535,8.0,12,8.0,12,88.057,22.535
190,88.057,19.741,8.0,13,8.0,13,88.057,19.741
191,88.057,31.649,10.0,19,10.0,19,88.057,31.649
192,88.057,22.533,9.0,13,9.0,13,88.057,22.533
193,88.057,26.608,9.0,15,9.0,15,88.057,26.608
194,88.057,18.609,10.0,40,10.0,40,88.057,18.609
195,88.057,17.89,7.0,13,7.0,13,88.057,17.89
196,88.057,21.761,8.0,13,8.0,13,88.057,21.761
197,88.057,19.651,7.0,31,7.0,31,88.057,19.651
198,88.057,18.777,7.0,13,7.0,13,88.057,18.777
199,88.057,25.518,7.0,13,7.0,13,88.057,25.518
200,88.057,20.156,8.0,13,8.0,13,88.057,20.156
201,88.057,18.716,8.0,13,8.0,13,88.057,18.716
202,88.057,19.032,7.0,13,7.0,13,88.057,19.032
203,88.057,23.224,7.0,13,7.0,13,88.057,23.224
204,88.057,36.748,10.0,13,10.0,13,88.057,36.748
205,88.057,22.54,8.0,13,8.0,13,88.057,22.54
206,88.057,26.524,6.0,13,6.0,13,88.057,26.524
207,88.057,26.452,7.0,10,7.0,10,88.057,26.452
208,88.057,21.563,6.0,10,6.0,10,88.057,21.563
209,88.057,22.164,6.0,15,6.0,15,88.057,22.164
210,88.057,18.867,7.0,13,7.0,13,88.057,18.867
211,88.057,34.095,9.0,15,9.0,15,88.057,34.095
212,88.057,21.297,9.0,16,9.0,16,88.057,21.297
213,88.057,22.528,6.0,13,6.0,13,88.057,22.528
214,88.057,28.878,6.0,13,6.0,13,88.057,28.878
215,88.057,23.329,9.0,21,9.0,21,88.057,23.329
216,88.057,19.122,10.0,21,10.0,21,88.057,19.122
217,88.057,22.409,7.0,13,7.0,13,88.057,22.409
218,88.057,20.222,8.0,13,8.0,13,88.057,20.222
219,88.057,20.474,7.0,13,7.0,13,88.057,20.474
220,88.057,18.721,4.0,9,4.0,9,88.057,18.721
221,131.805,39.162,5.0,9,5.0,9,131.805,39.162
222,131.805,35.157,6.0,10,6.0,10,131.805,35.157
223,131.805,36.591,7.0,13,7.0,13,131.805,36.591
224,131.805,27.619,8.0,13,8.0,13,131.805,27.619
225,131.805,23.345,8.0,13,8.0,13,131.805,23.345
226,131.805,28.521,9.0,13,9.0,13,131.805,28.521
227,131.805,51.879,9.0,13,9.0,13,131.805,51.879
228,131.805,22.758,9.0,14,9.0,14,131.805,22.758
229,131.805,25.667,10.0,14,10.0,14,131.805,25.667
230,131.805,25.179,8.0,13,8.0,13,131.805,25.179
231,131.805,27.094,6.0,10,6.0,10,131.805,27.094
232,131.805,25.832,7.0,13,7.0,13,131.805,25.832
233,131.805,45.26,9.0,13,9.0,13,131.805,45.26
234,131.805,28.255,7.0,13,7.0,13,131.805,28.255
235,131.805,27.367,10.0,19,10.0,19,131.805,27.367
236,131.805,24.197,9.0,13,9.0,13,131.805,24.197
237,131.805,23.457,9.0,16,9.0,16,131.805,23.457
238,131.805,27.084,11.0,16,11.0,16,131.805,27.084
239,131.805,33.732,7.0,13,7.0,13,131.805,33.732
240,131.805,24.03,5.0,10,5.0,10,131.805,24.03
241,131.805,24.969,5.0,10,5.0,10,131.805,24.969
242,131.805,46.446,6.0,11,6.0,11,131.805,46.446
243,131.805,36.151,8.0,13,8.0,13,131.805,36.151
244,131.805,27.424,9.0,13,9.0,13,131.805,27.424
245,185.367,43.441,8.0,15,8.0,15,185.367,43.441
246,185.367,29.889,10.0,16,10.0,16,185.367,29.889
247,185.367,30.809,10.0,19,10.0,19,185.367,30.809
248,185.367,28.326,11.0,20,11.0,20,185.367,28.326
249,185.367,30.683,10.0,16,10.0,16,185.367,30.683
250,185.367,29.622,11.0,23,11.0,23,185.367,29.622
251,185.367,27.416,12.0,28,12.0,28,185.367,27.416
252,185.367,43.546,15.0,28,15.0,28,185.367,43.546
253,185.367,55.023,14.0,46,14.0,46,185.367,55.023
254,185.367,29.746,10.0,16,10.0,16,185.367,29.746
255,185.367,37.943,12.0,16,12.0,16,185.367,37.943
256,185.367,35.746,10.0,28,10.0,28,185.367,35.746
257,185.367,27.945,9.0,19,9.0,19,185.367,27.945
258,185.367,30.766,14.0,28,14.0,28,185.367,30.766
259,185.367,30.262,9.0,22,9.0,22,185.367,30.262
260,185.367,29.82,17.0,31,17.0,31,185.367,29.82
261,185.367,32.718,16.0,29,16.0,29,185.367,32.718
262,185.367,30.945,10.0,16,10.0,16,185.367,30.945
263,185.367,39.957,9.0,22,9.0,22,185.367,39.957
264,185.367,32.375,9.0,16,9.0,16,185.367,32.375
265,185.367,28.236,13.0,28,13.0,28,185.367,28.236
266,185.367,42.721,14.0,28,14.0,28,185.367,42.721
267,185.367,45.842,10.0,15,10.0,15,185.367,45.842
268,185.367,28.398,11.0,22,11.0,22,185.367,28.398
269,185.367,31.474,8.0,28,8.0,28,185.367,31.474
270,185.367,32.842,11.0,28,11.0,28,185.367,32.842
271,185.367,38.578,10.0,28,10.0,28,185.367,38.578
272,185.367,27.289,11.0,28,11.0,28,185.367,27.289
273,185.367,36.973,10.0,28,10.0,28,185.367,36.973
274,185.367,32.691,9.0,28,9.0,28,185.367,32.691
275,185.367,32.159,16.0,64,16.0,64,185.367,32.159
276,185.367,31.981,17.0,40,17.0,40,185.367,31.981
277,185.367,34.262,14.0,28,14.0,28,185.367,34.262
278,185.367,30.002,14.0,28,14.0,28,185.367,30.002
279,185.367,44.954,11.0,17,11.0,17,185.367,44.954
280,185.367,35.773,15.0,28,15.0,28,185.367,35.773
281,185.367,32.787,21.0,40,21.0,40,185.367,32.787
282,185.367,30.591,13.0,28,13.0,28,185.367,30.591
283,185.367,31.99,13.0,40,13.0,40,185.367,31.99
284,185.367,49.23,15.0,31,15.0,31,185.367,49.23
285,185.367,29.806,16.0,40,16.0,40,185.367,29.806
286,185.367,36.482,10.0,15,10.0,15,185.367,36.482
287,185.367,29.0,8.0,15,8.0,15,185.367,29.0
288,185.367,40.425,9.0,22,9.0,22,185.367,40.425
289,185.367,53.156,11.0,16,11.0,16,185.367,53.156
290,185.367,30.364,9.0,15,9.0,15,185.367,30.364
291,185.367,41.202,14.0,40,14.0,40,185.367,41.202
292,185.367,29.668,11.0,28,11.0,28,185.367,29.668
293,185.367,49.304,9.0,16,9.0,16,185.367,49.304
294,185.367,38.637,14.0,21,14.0,21,185.367,38.637
295,185.367,28.533,12.0,28,12.0,28,185.367,28.533
296,185.367,31.896,12.0,22,12.0,22,185.367,31.896
297,185.367,31.19,12.0,28,12.0,28,185.367,31.19
298,185.367,33.958,10.0,28,10.0,28,185.367,33.958
299,185.367,29.737,9.0,15,9.0,15,185.367,29.737
300,185.367,35.509,12.0,22,12.0,22,185.367,35.509
301,185.367,27.046,14.0,34,14.0,34,185.367,27.046
302,185.367,30.678,10.0,27,10.0,27,185.367,30.678
303,185.367,45.815,10.0,28,10.0,28,185.367,45.815
304,185.367,27.333,11.0,22,11.0,22,185.367,27.333
305,185.367,30.107,12.0,28,12.0,28,185.367,30.107
306,185.367,28.056,18.0,82,18.0,82,185.367,28.056
307,185.367,26.946,14.0,33,14.0,33,185.367,26.946
308,185.367,31.316,14.0,28,14.0,28,185.367,31.316
309,185.367,31.363,10.0,19,10.0,19,185.367,31.363
310,312.712,76.928,10.0,27,10.0,27,312.712,76.928
311,312.712,81.056,8.0,16,8.0,16,312.712,81.056
312,312.712,74.884,11.0,31,11.0,31,312.712,74.884
313,312.712,48.057,9.0,13,9.0,13,312.712,48.057
314,312.712,55.778,13.0,31,13.0,31,312.712,55.778
315,312.712,47.175,9.0,15,9.0,15,312.712,47.175
316,312.712,47.166,8.0,16,8.0,16,312.712,47.166
317,312.712,52.597,10.0,16,10.0,16,312.712,52.597
318,312.712,72.552,10.0,16,10.0,16,312.712,72.552
319,312.712,76.471,14.0,31,14.0,31,312.712,76.471
320,312.712,44.504,8.0,14,8.0,14,312.712,44.504
321,312.712,43.534,10.0,14,10.0,14,312.712,43.534
322,312.712,53.107,11.0,13,11.0,13,312.712,53.107
323,312.712,44.698,9.0,13,9.0,13,312.712,44.698
324,312.712,43.172,8.0,13,8.0,13,312.712,43.172
325,312.712,42.239,10.0,13,10.0,13,312.712,42.239
326,312.712,45.183,9.0,13,9.0,13,312.712,45.183
327,312.712,75.891,12.0,31,12.0,31,312.712,75.891
328,312.712,48.992,9.0,13,9.0,13,312.712,48.992
329,312.712,48.752,10.0,13,10.0,13,312.712,48.752
330,312.712,46.819,8.0,13,8.0,13,312.712,46.819
331,312.712,46.106,10.0,14,10.0,14,312.712,46.106
332,312.712,44.445,7.0,13,7.0,13,312.712,44.445
333,312.712,48.494,9.0,13,9.0,13,312.712,48.494
334,312.712,42.074,8.0,22,8.0,22,312.712,42.074
335,312.712,44.407,7.0,13,7.0,13,312.712,44.407
336,312.712,45.597,7.0,13,7.0,13,312.712,45.597
337,312.712,76.403,8.0,14,8.0,14,312.712,76.403
338,312.712,76.916,8.0,13,8.0,13,312.712,76.916
339,312.712,83.619,11.0,16,11.0,16,312.712,83.619
340,312.712,44.056,13.0,40,13.0,40,312.712,44.056
341,312.712,77.859,14.0,40,14.0,40,312.712,77.859
342,312.712,72.659,12.0,40,12.0,40,312.712,72.659
343,312.712,47.581,12.0,31,12.0,31,312.712,47.581
344,312.712,72.12,8.0,13,8.0,13,312.712,72.12
345,312.712,104.041,9.0,15,9.0,15,312.712,104.041
346,312.712,76.732,7.0,13,7.0,13,312.712,76.732
347,312.712,75.037,11.0,22,11.0,22,312.712,75.037
348,312.712,74.649,11.0,40,11.0,40,312.712,74.649
349,312.712,56.873,9.0,13,9.0,13,312.712,56.873
350,312.712,107.611,10.0,13,10.0,13,312.712,107.611
351,312.712,77.239,12.0,31,12.0,31,312.712,77.239
352,312.712,51.02,10.0,16,10.0,16,312.712,51.02
353,312.712,49.057,11.0,15,11.0,15,312.712,49.057
354,312.712,74.844,8.0,19,8.0,19,312.712,74.844
355,312.712,135.764,10.0,13,10.0,13,312.712,135.764
356,312.712,105.521,10.0,13,10.0,13,312.712,105.521
357,312.712,75.918,11.0,14,11.0,14,312.712,75.918
358,312.712,74.266,8.0,13,8.0,13,312.712,74.266
359,312.712,45.987,8.0,13,8.0,13,312.712,45.987
360,312.712,134.357,10.0,13,10.0,13,312.712,134.357
361,312.712,101.653,9.0,16,9.0,16,312.712,101.653
362,312.712,50.093,11.0,13,11.0,13,312.712,50.093
363,312.712,45.719,8.0,13,8.0,13,312.712,45.719
364,312.712,45.481,9.0,13,9.0,13,312.712,45.481
365,312.712,49.504,7.0,13,7.0,13,312.712,49.504
366,312.712,44.086,7.0,13,7.0,13,312.712,44.086
367,312.712,49.497,10.0,19,10.0,19,312.712,49.497
368,312.712,106.951,10.0,22,10.0,22,312.712,106.951
369,312.712,77.795,8.0,13,8.0,13,312.712,77.795
370,312.712,77.929,10.0,14,10.0,14,312.712,77.929
371,312.712,77.611,10.0,13,10.0,13,312.712,77.611
372,312.712,75.078,9.0,13,9.0,13,312.712,75.078
373,312.712,135.052,11.0,22,11.0,22,312.712,135.052
374,312.712,45.703,9.0,40,9.0,40,312.712,45.703
375,312.712,43.897,8.0,13,8.0,13,312.712,43.897
376,312.712,132.817,8.0,13,8.0,13,312.712,132.817
377,312.712,74.129,9.0,13,9.0,13,312.712,74.129
378,312.712,76.248,9.0,13,9.0,13,312.712,76.248
379,312.712,109.52,13.0,31,13.0,31,312.712,109.52
380,312.712,73.494,9.0,13,9.0,13,312.712,73.494
381,312.712,45.062,11.0,22,11.0,22,312.712,45.062
382,312.712,43.062,13.0,40,13.0,40,312.712,43.062
383,312.712,47.836,7.0,13,7.0,13,312.712,47.836
384,312.712,74.426,8.0,13,8.0,13,312.712,74.426
385,312.712,49.898,8.0,13,8.0,13,312.712,49.898
386,312.712,74.976,12.0,22,12.0,22,312.712,74.976
387,312.712,51.677,9.0,13,9.0,13,312.712,51.677
388,312.712,77.873,10.0,19,10.0,19,312.712,77.873
389,312.712,46.348,8.0,13,8.0,13,312.712,46.348
390,312.712,77.345,8.0,13,8.0,13,312.712,77.345
391,312.712,47.944,10.0,22,10.0,22,312.712,47.944
392,312.712,78.338,10.0,13,10.0,13,312.712,78.338
393,312.712,43.971,10.0,13,10.0,13,312.712,43.971
394,312.712,47.087,8.0,13,8.0,13,312.712,47.087
395,312.712,76.018,10.0,16,10.0,16,312.712,76.018
396,312.712,48.173,12.0,22,12.0,22,312.712,48.173
397,312.712,45.355,11.0,13,11.0,13,312.712,45.355
398,312.712,45.655,12.0,22,12.0,22,312.712,45.655
399,312.712,46.544,13.0,16,13.0,16,312.712,46.544
400,312.712,43.007,11.0,19,11.0,19,312.712,43.007
401,312.712,46.732,10.0,14,10.0,14,312.712,46.732
402,312.712,46.215,9.0,13,9.0,13,312.712,46.215
403,312.712,80.243,11.0,40,11.0,40,312.712,80.243
404,312.712,75.333,8.0,16,8.0,16,312.712,75.333
405,312.712,74.433,8.0,13,8.0,13,312.712,74.433
406,412.688,114.735,12.0,31,12.0,31,412.688,114.735
407,412.688,54.119,10.0,13,10.0,13,412.688,54.119
408,412.688,98.535,10.0,22,10.0,22,412.688,98.535
409,412.688,54.488,10.0,19,10.0,19,412.688,54.488
410,412.688,94.582,11.0,13,11.0,13,412.688,94.582
411,412.688,94.986,10.0,19,10.0,19,412.688,94.986
412,412.688,94.386,8.0,13,8.0,13,412.688,94.386
413,412.688,96.421,10.0,13,10.0,13,412.688,96.421
414,412.688,54.42,13.0,22,13.0,22,412.688,54.42
415,412.688,53.828,10.0,13,10.0,13,412.688,53.828
416,412.688,97.166,9.0,13,9.0,13,412.688,97.166
417,412.688,94.013,13.0,31,13.0,31,412.688,94.013
418,412.688,59.415,12.0,16,12.0,16,412.688,59.415
419,412.688,58.365,11.0,13,11.0,13,412.688,58.365
420,412.688,59.898,11.0,13,11.0,13,412.688,59.898
421,412.688,60.578,8.0,13,8.0,13,412.688,60.578
422,412.688,103.345,9.0,13,9.0,13,412.688,103.345
423,412.688,97.26,8.0,13,8.0,13,412.688,97.26
424,412.688,97.111,11.0,16,11.0,16,412.688,97.111
425,412.688,54.607,10.0,16,10.0,16,412.688,54.607
426,412.688,60.478,10.0,13,10.0,13,412.688,60.478
427,412.688,54.451,8.0,13,8.0,13,412.688,54.451
428,412.688,54.122,11.0,40,11.0,40,412.688,54.122
429,412.688,58.352,6.0,13,6.0,13,412.688,58.352
430,412.688,93.976,11.0,13,11.0,13,412.688,93.976
431,412.688,133.666,11.0,13,11.0,13,412.688,133.666
432,412.688,95.195,10.0,13,10.0,13,412.688,95.195
433,412.688,94.484,11.0,16,11.0,16,412.688,94.484
434,412.688,57.369,11.0,22,11.0,22,412.688,57.369
435,412.688,101.905,11.0,13,11.0,13,412.688,101.905
436,412.688,96.233,10.0,14,10.0,14,412.688,96.233
437,412.688,55.901,9.0,16,9.0,16,412.688,55.901
438,412.688,55.397,11.0,22,11.0,22,412.688,55.397
439,412.688,57.877,12.0,22,12.0,22,412.688,57.877
440,412.688,93.192,10.0,13,10.0,13,412.688,93.192
441,412.688,55.309,10.0,15,10.0,15,412.688,55.309
442,412.688,133.986,9.0,13,9.0,13,412.688,133.986
443,412.688,58.843,11.0,19,11.0,19,412.688,58.843
444,412.688,96.031,10.0,22,10.0,22,412.688,96.031
445,412.688,94.989,9.0,13,9.0,13,412.688,94.989
446,412.688,97.111,11.0,19,11.0,19,412.688,97.111
447,412.688,56.432,8.0,13,8.0,13,412.688,56.432
448,412.688,93.278,8.0,13,8.0,13,412.688,93.278
449,412.688,56.487,11.0,13,11.0,13,412.688,56.487
450,412.688,132.73,9.0,13,9.0,13,412.688,132.73
451,412.688,94.746,11.0,16,11.0,16,412.688,94.746
452,412.688,133.07,12.0,31,12.0,31,412.688,133.07
453,412.688,58.105,10.0,13,10.0,13,412.688,58.105
454,412.688,95.054,12.0,40,12.0,40,412.688,95.054
455,412.688,174.574,12.0,40,12.0,40,412.688,174.574
456,412.688,57.261,9.0,13,9.0,13,412.688,57.261
457,412.688,57.008,9.0,13,9.0,13,412.688,57.008
458,412.688,99.55,12.0,13,12.0,13,412.688,99.55
459,412.688,62.317,12.0,15,12.0,15,412.688,62.317
460,412.688,98.282,11.0,31,11.0,31,412.688,98.282
461,412.688,55.521,8.0,13,8.0,13,412.688,55.521
462,412.688,57.501,9.0,16,9.0,16,412.688,57.501
463,412.688,95.753,10.0,13,10.0,13,412.688,95.753
464,412.688,55.49,9.0,13,9.0,13,412.688,55.49
465,412.688,55.401,11.0,13,11.0,13,412.688,55.401
